Item,TIME_PERIOD,FREQ,TYPE,Item_VALUE
(2)娛樂服務(指數基期：民國110年=100),1993M02,M,原始值,59.08
(2)娛樂服務(指數基期：民國110年=100),1993M02,M,年增率(%),4.46
(2)娛樂服務(指數基期：民國110年=100),1993M03,M,原始值,59.17
(2)娛樂服務(指數基期：民國110年=100),1993M03,M,年增率(%),3.95
(2)娛樂服務(指數基期：民國110年=100),1993M04,M,原始值,59.53
(2)娛樂服務(指數基期：民國110年=100),1993M04,M,年增率(%),4.66
(2)娛樂服務(指數基期：民國110年=100),1993M05,M,原始值,59.58
(2)娛樂服務(指數基期：民國110年=100),1993M05,M,年增率(%),4.16
(2)娛樂服務(指數基期：民國110年=100),1993M06,M,原始值,59.43
(2)娛樂服務(指數基期：民國110年=100),1993M06,M,年增率(%),3.81
(2)娛樂服務(指數基期：民國110年=100),1993M07,M,原始值,59.8
(2)娛樂服務(指數基期：民國110年=100),1993M07,M,年增率(%),4.04
(2)娛樂服務(指數基期：民國110年=100),1993M08,M,原始值,60.97
(2)娛樂服務(指數基期：民國110年=100),1993M08,M,年增率(%),5.23
(2)娛樂服務(指數基期：民國110年=100),1993M09,M,原始值,61.17
(2)娛樂服務(指數基期：民國110年=100),1993M09,M,年增率(%),5.59
(2)娛樂服務(指數基期：民國110年=100),1993M10,M,原始值,62.01
(2)娛樂服務(指數基期：民國110年=100),1993M10,M,年增率(%),6.93
(2)娛樂服務(指數基期：民國110年=100),1993M11,M,原始值,62.21
(2)娛樂服務(指數基期：民國110年=100),1993M11,M,年增率(%),7.18
(2)娛樂服務(指數基期：民國110年=100),1993M12,M,原始值,61.99
(2)娛樂服務(指數基期：民國110年=100),1993M12,M,年增率(%),6.88
(2)娛樂服務(指數基期：民國110年=100),1994M01,M,原始值,62.15
(2)娛樂服務(指數基期：民國110年=100),1994M01,M,年增率(%),5.97
(2)娛樂服務(指數基期：民國110年=100),1994M02,M,原始值,63.01
(2)娛樂服務(指數基期：民國110年=100),1994M02,M,年增率(%),6.65
(2)娛樂服務(指數基期：民國110年=100),1994M03,M,原始值,63.76
(2)娛樂服務(指數基期：民國110年=100),1994M03,M,年增率(%),7.76
(2)娛樂服務(指數基期：民國110年=100),1994M04,M,原始值,63.44
(2)娛樂服務(指數基期：民國110年=100),1994M04,M,年增率(%),6.57
(2)娛樂服務(指數基期：民國110年=100),1994M05,M,原始值,63.27
(2)娛樂服務(指數基期：民國110年=100),1994M05,M,年增率(%),6.19
(2)娛樂服務(指數基期：民國110年=100),1994M06,M,原始值,63.03
(2)娛樂服務(指數基期：民國110年=100),1994M06,M,年增率(%),6.06
(2)娛樂服務(指數基期：民國110年=100),1994M07,M,原始值,64.19
(2)娛樂服務(指數基期：民國110年=100),1994M07,M,年增率(%),7.34
(2)娛樂服務(指數基期：民國110年=100),1994M08,M,原始值,64.45
(2)娛樂服務(指數基期：民國110年=100),1994M08,M,年增率(%),5.71
(2)娛樂服務(指數基期：民國110年=100),1994M09,M,原始值,64.83
(2)娛樂服務(指數基期：民國110年=100),1994M09,M,年增率(%),5.98
(2)娛樂服務(指數基期：民國110年=100),1994M10,M,原始值,65.01
(2)娛樂服務(指數基期：民國110年=100),1994M10,M,年增率(%),4.84
(2)娛樂服務(指數基期：民國110年=100),1994M11,M,原始值,65.03
(2)娛樂服務(指數基期：民國110年=100),1994M11,M,年增率(%),4.53
(2)娛樂服務(指數基期：民國110年=100),1994M12,M,原始值,65.39
(2)娛樂服務(指數基期：民國110年=100),1994M12,M,年增率(%),5.48
(2)娛樂服務(指數基期：民國110年=100),1995M01,M,原始值,64.99
(2)娛樂服務(指數基期：民國110年=100),1995M01,M,年增率(%),4.57
(2)娛樂服務(指數基期：民國110年=100),1995M02,M,原始值,65.2
(2)娛樂服務(指數基期：民國110年=100),1995M02,M,年增率(%),3.48
(2)娛樂服務(指數基期：民國110年=100),1995M03,M,原始值,65.81
(2)娛樂服務(指數基期：民國110年=100),1995M03,M,年增率(%),3.22
(2)娛樂服務(指數基期：民國110年=100),1995M04,M,原始值,65.88
(2)娛樂服務(指數基期：民國110年=100),1995M04,M,年增率(%),3.85
(2)娛樂服務(指數基期：民國110年=100),1995M05,M,原始值,66.22
(2)娛樂服務(指數基期：民國110年=100),1995M05,M,年增率(%),4.66
(2)娛樂服務(指數基期：民國110年=100),1995M06,M,原始值,66.64
(2)娛樂服務(指數基期：民國110年=100),1995M06,M,年增率(%),5.73
(2)娛樂服務(指數基期：民國110年=100),1995M07,M,原始值,67.58
(2)娛樂服務(指數基期：民國110年=100),1995M07,M,年增率(%),5.28
(2)娛樂服務(指數基期：民國110年=100),1995M08,M,原始值,67.87
(2)娛樂服務(指數基期：民國110年=100),1995M08,M,年增率(%),5.31
(2)娛樂服務(指數基期：民國110年=100),1995M09,M,原始值,67.96
(2)娛樂服務(指數基期：民國110年=100),1995M09,M,年增率(%),4.83
(2)娛樂服務(指數基期：民國110年=100),1995M10,M,原始值,68.05
(2)娛樂服務(指數基期：民國110年=100),1995M10,M,年增率(%),4.68
(2)娛樂服務(指數基期：民國110年=100),1995M11,M,原始值,68.05
(2)娛樂服務(指數基期：民國110年=100),1995M11,M,年增率(%),4.64
(2)娛樂服務(指數基期：民國110年=100),1995M12,M,原始值,68.04
(2)娛樂服務(指數基期：民國110年=100),1995M12,M,年增率(%),4.05
(2)娛樂服務(指數基期：民國110年=100),1996M01,M,原始值,68.16
(2)娛樂服務(指數基期：民國110年=100),1996M01,M,年增率(%),4.88
(2)娛樂服務(指數基期：民國110年=100),1996M02,M,原始值,68.34
(2)娛樂服務(指數基期：民國110年=100),1996M02,M,年增率(%),4.82
(2)娛樂服務(指數基期：民國110年=100),1996M03,M,原始值,68.6
(2)娛樂服務(指數基期：民國110年=100),1996M03,M,年增率(%),4.24
(2)娛樂服務(指數基期：民國110年=100),1996M04,M,原始值,68.66
(2)娛樂服務(指數基期：民國110年=100),1996M04,M,年增率(%),4.22
(2)娛樂服務(指數基期：民國110年=100),1996M05,M,原始值,68.69
(2)娛樂服務(指數基期：民國110年=100),1996M05,M,年增率(%),3.73
(2)娛樂服務(指數基期：民國110年=100),1996M06,M,原始值,69.04
(2)娛樂服務(指數基期：民國110年=100),1996M06,M,年增率(%),3.6
(2)娛樂服務(指數基期：民國110年=100),1996M07,M,原始值,69.09
(2)娛樂服務(指數基期：民國110年=100),1996M07,M,年增率(%),2.23
(2)娛樂服務(指數基期：民國110年=100),1996M08,M,原始值,69.18
(2)娛樂服務(指數基期：民國110年=100),1996M08,M,年增率(%),1.93
(2)娛樂服務(指數基期：民國110年=100),1996M09,M,原始值,69.33
(2)娛樂服務(指數基期：民國110年=100),1996M09,M,年增率(%),2.02
(2)娛樂服務(指數基期：民國110年=100),1996M10,M,原始值,69.74
(2)娛樂服務(指數基期：民國110年=100),1996M10,M,年增率(%),2.48
(2)娛樂服務(指數基期：民國110年=100),1996M11,M,原始值,70
(2)娛樂服務(指數基期：民國110年=100),1996M11,M,年增率(%),2.87
(2)娛樂服務(指數基期：民國110年=100),1996M12,M,原始值,69.93
(2)娛樂服務(指數基期：民國110年=100),1996M12,M,年增率(%),2.78
(2)娛樂服務(指數基期：民國110年=100),1997M01,M,原始值,70.03
(2)娛樂服務(指數基期：民國110年=100),1997M01,M,年增率(%),2.74
(2)娛樂服務(指數基期：民國110年=100),1997M02,M,原始值,70.65
(2)娛樂服務(指數基期：民國110年=100),1997M02,M,年增率(%),3.38
(2)娛樂服務(指數基期：民國110年=100),1997M03,M,原始值,70.8
(2)娛樂服務(指數基期：民國110年=100),1997M03,M,年增率(%),3.21
(2)娛樂服務(指數基期：民國110年=100),1997M04,M,原始值,70.75
(2)娛樂服務(指數基期：民國110年=100),1997M04,M,年增率(%),3.04
(2)娛樂服務(指數基期：民國110年=100),1997M05,M,原始值,71.22
(2)娛樂服務(指數基期：民國110年=100),1997M05,M,年增率(%),3.68
(2)娛樂服務(指數基期：民國110年=100),1997M06,M,原始值,71.35
(2)娛樂服務(指數基期：民國110年=100),1997M06,M,年增率(%),3.35
(2)娛樂服務(指數基期：民國110年=100),1997M07,M,原始值,71.24
(2)娛樂服務(指數基期：民國110年=100),1997M07,M,年增率(%),3.11
(2)娛樂服務(指數基期：民國110年=100),1997M08,M,原始值,71.39
(2)娛樂服務(指數基期：民國110年=100),1997M08,M,年增率(%),3.19
(2)娛樂服務(指數基期：民國110年=100),1997M09,M,原始值,71.49
(2)娛樂服務(指數基期：民國110年=100),1997M09,M,年增率(%),3.12
(2)娛樂服務(指數基期：民國110年=100),1997M10,M,原始值,71.92
(2)娛樂服務(指數基期：民國110年=100),1997M10,M,年增率(%),3.13
(2)娛樂服務(指數基期：民國110年=100),1997M11,M,原始值,71.93
(2)娛樂服務(指數基期：民國110年=100),1997M11,M,年增率(%),2.76
(2)娛樂服務(指數基期：民國110年=100),1997M12,M,原始值,71.76
(2)娛樂服務(指數基期：民國110年=100),1997M12,M,年增率(%),2.62
(2)娛樂服務(指數基期：民國110年=100),1998M01,M,原始值,73.29
(2)娛樂服務(指數基期：民國110年=100),1998M01,M,年增率(%),4.66
(2)娛樂服務(指數基期：民國110年=100),1998M02,M,原始值,71.77
(2)娛樂服務(指數基期：民國110年=100),1998M02,M,年增率(%),1.59
(2)娛樂服務(指數基期：民國110年=100),1998M03,M,原始值,72.06
(2)娛樂服務(指數基期：民國110年=100),1998M03,M,年增率(%),1.78
(2)娛樂服務(指數基期：民國110年=100),1998M04,M,原始值,72.03
(2)娛樂服務(指數基期：民國110年=100),1998M04,M,年增率(%),1.81
(2)娛樂服務(指數基期：民國110年=100),1998M05,M,原始值,71.26
(2)娛樂服務(指數基期：民國110年=100),1998M05,M,年增率(%),0.06
(2)娛樂服務(指數基期：民國110年=100),1998M06,M,原始值,72.6
(2)娛樂服務(指數基期：民國110年=100),1998M06,M,年增率(%),1.75
(2)娛樂服務(指數基期：民國110年=100),1998M07,M,原始值,74.29
(2)娛樂服務(指數基期：民國110年=100),1998M07,M,年增率(%),4.28
(2)娛樂服務(指數基期：民國110年=100),1998M08,M,原始值,74.4
(2)娛樂服務(指數基期：民國110年=100),1998M08,M,年增率(%),4.22
(2)娛樂服務(指數基期：民國110年=100),1998M09,M,原始值,73.05
(2)娛樂服務(指數基期：民國110年=100),1998M09,M,年增率(%),2.18
(2)娛樂服務(指數基期：民國110年=100),1998M10,M,原始值,72.5
(2)娛樂服務(指數基期：民國110年=100),1998M10,M,年增率(%),0.81
(2)娛樂服務(指數基期：民國110年=100),1998M11,M,原始值,72.58
(2)娛樂服務(指數基期：民國110年=100),1998M11,M,年增率(%),0.9
(2)娛樂服務(指數基期：民國110年=100),1998M12,M,原始值,73.05
(2)娛樂服務(指數基期：民國110年=100),1998M12,M,年增率(%),1.8
(2)娛樂服務(指數基期：民國110年=100),1999M01,M,原始值,72.59
(2)娛樂服務(指數基期：民國110年=100),1999M01,M,年增率(%),-0.96
(2)娛樂服務(指數基期：民國110年=100),1999M02,M,原始值,76.42
(2)娛樂服務(指數基期：民國110年=100),1999M02,M,年增率(%),6.48
(2)娛樂服務(指數基期：民國110年=100),1999M03,M,原始值,72.4
(2)娛樂服務(指數基期：民國110年=100),1999M03,M,年增率(%),0.47
(2)娛樂服務(指數基期：民國110年=100),1999M04,M,原始值,72.63
(2)娛樂服務(指數基期：民國110年=100),1999M04,M,年增率(%),0.83
(2)娛樂服務(指數基期：民國110年=100),1999M05,M,原始值,73.23
(2)娛樂服務(指數基期：民國110年=100),1999M05,M,年增率(%),2.76
(2)娛樂服務(指數基期：民國110年=100),1999M06,M,原始值,73.54
(2)娛樂服務(指數基期：民國110年=100),1999M06,M,年增率(%),1.29
(2)娛樂服務(指數基期：民國110年=100),1999M07,M,原始值,75.63
(2)娛樂服務(指數基期：民國110年=100),1999M07,M,年增率(%),1.8
(2)娛樂服務(指數基期：民國110年=100),1999M08,M,原始值,76.81
(2)娛樂服務(指數基期：民國110年=100),1999M08,M,年增率(%),3.24
(2)娛樂服務(指數基期：民國110年=100),1999M09,M,原始值,73.97
(2)娛樂服務(指數基期：民國110年=100),1999M09,M,年增率(%),1.26
(2)娛樂服務(指數基期：民國110年=100),1999M10,M,原始值,73.84
(2)娛樂服務(指數基期：民國110年=100),1999M10,M,年增率(%),1.85
(2)娛樂服務(指數基期：民國110年=100),1999M11,M,原始值,73.06
(2)娛樂服務(指數基期：民國110年=100),1999M11,M,年增率(%),0.66
(2)娛樂服務(指數基期：民國110年=100),1999M12,M,原始值,73.43
(2)娛樂服務(指數基期：民國110年=100),1999M12,M,年增率(%),0.52
(2)娛樂服務(指數基期：民國110年=100),2000M01,M,原始值,73.64
(2)娛樂服務(指數基期：民國110年=100),2000M01,M,年增率(%),1.45
(2)娛樂服務(指數基期：民國110年=100),2000M02,M,原始值,77.81
(2)娛樂服務(指數基期：民國110年=100),2000M02,M,年增率(%),1.82
(2)娛樂服務(指數基期：民國110年=100),2000M03,M,原始值,74.84
(2)娛樂服務(指數基期：民國110年=100),2000M03,M,年增率(%),3.37
(2)娛樂服務(指數基期：民國110年=100),2000M04,M,原始值,75.28
(2)娛樂服務(指數基期：民國110年=100),2000M04,M,年增率(%),3.65
(2)娛樂服務(指數基期：民國110年=100),2000M05,M,原始值,75.04
(2)娛樂服務(指數基期：民國110年=100),2000M05,M,年增率(%),2.47
(2)娛樂服務(指數基期：民國110年=100),2000M06,M,原始值,76.44
(2)娛樂服務(指數基期：民國110年=100),2000M06,M,年增率(%),3.94
(2)娛樂服務(指數基期：民國110年=100),2000M07,M,原始值,78.52
(2)娛樂服務(指數基期：民國110年=100),2000M07,M,年增率(%),3.82
(2)娛樂服務(指數基期：民國110年=100),2000M08,M,原始值,77.93
(2)娛樂服務(指數基期：民國110年=100),2000M08,M,年增率(%),1.46
(2)娛樂服務(指數基期：民國110年=100),2000M09,M,原始值,77.29
(2)娛樂服務(指數基期：民國110年=100),2000M09,M,年增率(%),4.49
(2)娛樂服務(指數基期：民國110年=100),2000M10,M,原始值,77.56
(2)娛樂服務(指數基期：民國110年=100),2000M10,M,年增率(%),5.04
(2)娛樂服務(指數基期：民國110年=100),2000M11,M,原始值,76.85
(2)娛樂服務(指數基期：民國110年=100),2000M11,M,年增率(%),5.19
(2)娛樂服務(指數基期：民國110年=100),2000M12,M,原始值,77.33
(2)娛樂服務(指數基期：民國110年=100),2000M12,M,年增率(%),5.31
(2)娛樂服務(指數基期：民國110年=100),2001M01,M,原始值,80.37
(2)娛樂服務(指數基期：民國110年=100),2001M01,M,年增率(%),9.14
(2)娛樂服務(指數基期：民國110年=100),2001M02,M,原始值,77.17
(2)娛樂服務(指數基期：民國110年=100),2001M02,M,年增率(%),-0.82
(2)娛樂服務(指數基期：民國110年=100),2001M03,M,原始值,76.25
(2)娛樂服務(指數基期：民國110年=100),2001M03,M,年增率(%),1.88
(2)娛樂服務(指數基期：民國110年=100),2001M04,M,原始值,76.66
(2)娛樂服務(指數基期：民國110年=100),2001M04,M,年增率(%),1.83
(2)娛樂服務(指數基期：民國110年=100),2001M05,M,原始值,76.53
(2)娛樂服務(指數基期：民國110年=100),2001M05,M,年增率(%),1.99
(2)娛樂服務(指數基期：民國110年=100),2001M06,M,原始值,77.42
(2)娛樂服務(指數基期：民國110年=100),2001M06,M,年增率(%),1.28
(2)娛樂服務(指數基期：民國110年=100),2001M07,M,原始值,78.64
(2)娛樂服務(指數基期：民國110年=100),2001M07,M,年增率(%),0.15
(2)娛樂服務(指數基期：民國110年=100),2001M08,M,原始值,77.45
(2)娛樂服務(指數基期：民國110年=100),2001M08,M,年增率(%),-0.62
(2)娛樂服務(指數基期：民國110年=100),2001M09,M,原始值,75.33
(2)娛樂服務(指數基期：民國110年=100),2001M09,M,年增率(%),-2.54
(2)娛樂服務(指數基期：民國110年=100),2001M10,M,原始值,75.39
(2)娛樂服務(指數基期：民國110年=100),2001M10,M,年增率(%),-2.8
(2)娛樂服務(指數基期：民國110年=100),2001M11,M,原始值,74.11
(2)娛樂服務(指數基期：民國110年=100),2001M11,M,年增率(%),-3.57
(2)娛樂服務(指數基期：民國110年=100),2001M12,M,原始值,74.04
(2)娛樂服務(指數基期：民國110年=100),2001M12,M,年增率(%),-4.25
(2)娛樂服務(指數基期：民國110年=100),2002M01,M,原始值,75.56
(2)娛樂服務(指數基期：民國110年=100),2002M01,M,年增率(%),-5.98
(2)娛樂服務(指數基期：民國110年=100),2002M02,M,原始值,77.07
(2)娛樂服務(指數基期：民國110年=100),2002M02,M,年增率(%),-0.13
(2)娛樂服務(指數基期：民國110年=100),2002M03,M,原始值,75.26
(2)娛樂服務(指數基期：民國110年=100),2002M03,M,年增率(%),-1.3
(2)娛樂服務(指數基期：民國110年=100),2002M04,M,原始值,75.62
(2)娛樂服務(指數基期：民國110年=100),2002M04,M,年增率(%),-1.36
(2)娛樂服務(指數基期：民國110年=100),2002M05,M,原始值,75.43
(2)娛樂服務(指數基期：民國110年=100),2002M05,M,年增率(%),-1.44
(2)娛樂服務(指數基期：民國110年=100),2002M06,M,原始值,75.67
